"进,v,He03,西藏,ns,Di02,的,u,Bo29,老,a,Ab02,工作者,n,Aa01,陈,nr,Hi13,金水,nr,-1,退而不休,l,-1",1
"中,f,Di02,安装,v,Hd02,安装,v,Hd02,当地,s,Cb15,部门,n,Di09,提供,v,Jc05,的,u,Bo29,天气预报器,n,-1",1
"这种,r,-1,根据,p,Kb07,科学,ad,Dk03,安排,v,Hc03,安排,v,Hc03,安排,v,Hc03",1
"除了,p,Kc07,与,p,Je05,部门,n,Di09,合作,v,Hj12,农民,n,Ae07,们,k,Aa01",1
"乡镇,n,Cb25,建立,v,Hc05,的,u,Bo29,农业,n,Di02,服务,vn,Hi37,警报,n,Bp36,网,n,Hd26,了解,v,Hi24",1
"了解,v,Hi24,自己,r,Aa05,需要,v,Jc05,的,u,Bo29,信息,n,Da19,以及,c,Kc01,相关,vn,Je01,生产,vn,Dn07",1
"了,u,Ig01,类似,a,Jb03,的,u,Bo29,农业,n,Di02,服务,vn,Hi37,体系,n,Dd06",1
"还,d,Hi27,建,v,Hd01,起,v,Kd02,了,u,Ig01,微机,n,Bo01,终端,n,Dd13,农民,n,Ae07,拨,v,Dn08",1
"越来越,d,Ka04,重视,v,Gb21,掏钱,v,Hj31,买,v,He03,信息,n,Da19,先,d,Ca11,参,Vg,Bh08,天机,n,Da01",1
"不少,m,Eb01,商家,n,-1,与,p,Je05,各级,r,Ed61,部门,n,Di09,建立,v,Hc05,了,u,Ig01,长期,b,Eb24",1
"其,r,Aa04,针对性,n,Kb07,强,a,Eb04,的,u,Bo29,信息,n,Da19,专,d,Ka20,递,v,Hi27",1
"的,u,Bo29,变化,vn,Ih01,是,v,Jd01,欧洲,ns,Cb08,研究,v,Hg14,的,u,Bo29,关键,n,Ca04",1
"专家,n,Al02,提醒,v,Hg02,注意,v,Gb20,防寒,v,-1",1
"南,f,Cb02,暖湿气流,n,-1,的,u,Bo29,影响,vn,Je02,条件,n,Dd11,特别,d,Ka20,有利于,v,Je10,形成,v,Ih01",1
"可以,v,Gc02,在,p,Jd02,有利,a,Je10,的,u,Bo29,条件,n,Dd11,下,f,Ia03,增加,v,Ih05,降水量,n,Dn03",1
"全面,ad,Ed11,做好,v,Hj12,防汛,vn,Hd16,抗旱,vn,If17,预报,vn,Hi15,工作,vn,Ae01",1
"部门,n,Di09,预报,v,Hi15,说,v,Hi34,日,t,Di02",1
"由于,p,Kc09,其,r,Aa04,地形,n,Dc01,和,c,Hh04,原因,n,Db01,加上,v,Ih05,经济,n,Di02,和,c,Hh04",1
"与,p,Je05,污染物,n,-1,排放,v,Fa13,和,p,Hh04,条件,n,Dd11,密切,ad,Ee28,相关,v,Je01",1
"利于,v,Je10,污染物,n,-1,扩散,v,Ie10,的,u,Bo29,条件,n,Dd11,对,p,Fc04,改善,v,Ih11,大气,n,Bg05",1
"由于,p,Kc09,在,p,Jd02,一定,b,Ka15,的,u,Bo29,条件,n,Dd11,下,f,Ia03,氮氧化物,n,-1,二氧化硫,n,Bg05",1
"的,u,Bo29,扬尘,vn,-1,除,p,Jd10,自然,n,Bd01,因素,n,Dd10,外,f,Ae17,地面,n,Bc02,裸露,v,Id03",1
"报告,n,Hi15,说,v,Hi34,这,r,Ca31,场,q,Dn09",1
"美国,ns,Di02,国家,n,Di02,气象局,n,-1,的,u,Bo29,学家,n,-1,说,v,Hi34,雪暴,n,-1,主要,d,Ed28",1
"建设,vn,Ie12,又,c,Kc02,要,v,Ag04,加强,v,Ih10,水文,n,Da22,监测,vn,Hd14,通讯,n,Bo04,信息,n,Da19",1
"建设,v,Ie12,现代化,v,Ih01,的,u,Bo29,水文,n,Da22,通信,vn,Hi11,设施,n,Ba05,加强,v,Ih10",1
"根据,p,Kb07,新近,d,Ca11,资料,n,Dk17,分析,v,Hg14,预计,v,Gb03,未来,t,Da07",1
"形成,v,Ih01,的,u,Bo29,动物,n,Ba02,和,c,Hh04,代表,v,Dd11,着,u,Dn08,古人,n,Aa01,心目,n,Df02",1
"提供,v,Jc05,价格,n,Dj02,生产,vn,Dn07,库存,n,Hj40,等,u,Dn08,信息,n,Da19,提供,v,Jc05,中长期,b,-1",1
"据,p,Hc10,部门,n,Di09,预报,v,Hi15,莫桑比克,ns,Di02,近日来,l,-1",1
"中国,ns,Di02,农业,n,Di02,科学院,n,Cb28,农业,n,Di02,研究所,n,Di10,环境,n,Da21,工程室,n,-1,主任,n,Af10",1
"气温,n,Dn01,气压,n,Fa05,气流,n,Bg05,等,u,Dn08,要素,n,Dd10,变化无常,i,-1,的,u,Bo29,季节,n,Ca20",1
